timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1571524956188,37,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,1,1,http://localhost:8080/product,37,0,26
1571524957114,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,2,2,http://localhost:8080/product,4,0,1
1571524957327,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,2,2,http://localhost:8080/product,3,0,1
1571524958115,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,3,3,http://localhost:8080/product,5,0,1
1571524958168,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,3,3,http://localhost:8080/product,4,0,1
1571524958427,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,3,3,http://localhost:8080/product,3,0,1
1571524959115,6,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,4,4,http://localhost:8080/product,5,0,2
1571524959135,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,4,4,http://localhost:8080/product,4,0,1
1571524959272,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,4,4,http://localhost:8080/product,3,0,1
1571524959520,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,4,4,http://localhost:8080/product,9,0,2
1571524960115,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,4,0,1
1571524960180,18,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,17,0,2
1571524960187,13,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,13,0,4
1571524960349,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,4,0,1
1571524960622,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,5,0,2
1571524961168,8,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,7,0,1
1571524961215,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,5,0,1
1571524961284,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,4,0,1
1571524961358,9,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,8,0,2
1571524961675,5,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,5,0,1
1571524962189,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,4,0,1
1571524962241,4,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,4,0,1
1571524962359,3,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,3,0,1
