timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1571522099915,2005,Product,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Scenario 1 - Sem  Usar Cache 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2831,0,2,2,http://localhost:8080/product,,0,1,1,LAPTOP-V4PSCO6F,0,2005
1571522101915,2003,Product,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:8080 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Scenario 1 - Sem  Usar Cache 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2831,0,3,3,http://localhost:8080/product,,0,1,1,LAPTOP-V4PSCO6F,0,2003
1571522102971,2275,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,3,3,http://localhost:8080/product,,2271,1,0,LAPTOP-V4PSCO6F,0,1507
1571522103916,1330,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,3,3,http://localhost:8080/product,,1326,1,0,LAPTOP-V4PSCO6F,0,500
1571522104957,514,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,3,3,http://localhost:8080/product,,513,1,0,LAPTOP-V4PSCO6F,0,1
1571522105916,518,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,4,4,http://localhost:8080/product,,517,1,0,LAPTOP-V4PSCO6F,0,2
1571522106269,515,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,4,4,http://localhost:8080/product,,514,1,0,LAPTOP-V4PSCO6F,0,0
1571522106326,514,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,4,4,http://localhost:8080/product,,513,1,0,LAPTOP-V4PSCO6F,0,1
1571522106519,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,4,4,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,0
1571522107479,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522107786,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522107865,512,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,511,1,0,LAPTOP-V4PSCO6F,0,1
1571522107916,515,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,514,1,0,LAPTOP-V4PSCO6F,0,0
1571522108115,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,0
1571522108998,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522109355,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522109459,512,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,511,1,0,LAPTOP-V4PSCO6F,0,0
1571522109464,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522109639,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,0
1571522110560,511,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,511,1,0,LAPTOP-V4PSCO6F,0,1
1571522110878,512,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,511,1,0,LAPTOP-V4PSCO6F,0,1
1571522111006,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522111060,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522111179,513,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,512,1,0,LAPTOP-V4PSCO6F,0,0
1571522112076,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522112431,515,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,514,1,0,LAPTOP-V4PSCO6F,0,1
1571522112532,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,2
1571522112660,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,0
1571522112708,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,0
1571522113648,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522113948,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522114047,511,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522114230,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522114302,516,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,514,1,0,LAPTOP-V4PSCO6F,0,1
1571522115172,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522115465,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522115571,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,2
1571522115839,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522115883,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,0
1571522116703,516,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,515,1,0,LAPTOP-V4PSCO6F,0,2
1571522117052,514,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,512,1,0,LAPTOP-V4PSCO6F,0,2
1571522117091,505,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,0
1571522117368,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522117454,511,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522118234,512,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,511,1,0,LAPTOP-V4PSCO6F,0,1
1571522118652,511,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,2
1571522118650,513,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,512,1,0,LAPTOP-V4PSCO6F,0,1
1571522118975,515,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,514,1,0,LAPTOP-V4PSCO6F,0,2
1571522118994,514,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,513,1,0,LAPTOP-V4PSCO6F,0,2
1571522119833,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522120205,513,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,512,1,0,LAPTOP-V4PSCO6F,0,1
1571522120255,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,0
1571522120511,532,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,531,1,0,LAPTOP-V4PSCO6F,0,0
1571522120604,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522121438,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522121734,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522121776,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522122094,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522122170,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522122982,515,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,514,1,0,LAPTOP-V4PSCO6F,0,2
1571522123293,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522123317,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522123623,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522123695,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522124524,511,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522124842,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,0
1571522124858,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522125199,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,0
1571522125294,514,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,513,1,0,LAPTOP-V4PSCO6F,0,1
1571522126132,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,509,1,0,LAPTOP-V4PSCO6F,0,1
1571522126399,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522126442,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,0
1571522126717,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,0
1571522126906,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,507,1,0,LAPTOP-V4PSCO6F,0,1
1571522127681,523,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,522,1,0,LAPTOP-V4PSCO6F,0,1
1571522127985,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,0
1571522127985,507,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522128249,505,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522128491,505,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,504,1,0,LAPTOP-V4PSCO6F,0,0
1571522129294,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522129522,505,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522129536,505,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522129770,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,1
1571522130021,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,506,1,0,LAPTOP-V4PSCO6F,0,2
1571522130892,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522131092,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522131103,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
1571522131357,506,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,505,1,0,LAPTOP-V4PSCO6F,0,1
1571522131535,511,Product,200,,Scenario 1 - Sem  Usar Cache 1-2,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522132483,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-4,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522132635,508,Product,200,,Scenario 1 - Sem  Usar Cache 1-3,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,0
1571522132671,510,Product,200,,Scenario 1 - Sem  Usar Cache 1-5,text,true,,999,317,5,5,http://localhost:8080/product,,510,1,0,LAPTOP-V4PSCO6F,0,1
1571522132917,509,Product,200,,Scenario 1 - Sem  Usar Cache 1-1,text,true,,999,317,5,5,http://localhost:8080/product,,508,1,0,LAPTOP-V4PSCO6F,0,1
